date,value,positions,cumulative_costs
2021-04-08,0.0,0,0.0
2021-04-09,0.0,0,0.0
2021-04-12,0.0,0,0.0
2021-04-13,0.0,0,0.0
2021-04-14,0.0,0,0.0
2021-04-15,0.0,0,0.0
2021-04-16,0.0,0,0.0
2021-04-19,0.0,0,0.0
2021-04-20,0.0,0,0.0
2021-04-21,0.0,0,0.0
2021-04-22,0.0,0,0.0
2021-04-23,0.0,0,0.0
2021-04-26,0.0,0,0.0
2021-04-27,0.0,0,0.0
2021-04-28,0.0,0,0.0
2021-04-29,0.0,0,0.0
2021-04-30,0.0,0,0.0
2021-05-03,0.0,0,0.0
2021-05-04,0.0,0,0.0
2021-05-06,0.0,0,0.0
2021-05-07,0.0,0,0.0
2021-05-10,0.0,0,0.0
2021-05-11,0.0,0,0.0
2021-05-12,0.0,0,0.0
2021-05-13,0.0,0,0.0
2021-05-14,0.0,0,0.0
2021-05-17,0.0,0,0.0
2021-05-18,0.0,0,0.0
2021-05-20,0.0,0,0.0
2021-05-21,0.0,0,0.0
2021-05-24,0.0,0,0.0
2021-05-25,0.0,0,0.0
2021-05-26,0.0,0,0.0
2021-05-27,0.0,0,0.0
2021-05-28,0.0,0,0.0
2021-05-31,0.0,0,0.0
2021-06-01,0.0,0,0.0
2021-06-02,0.0,0,0.0
2021-06-03,0.0,0,0.0
2021-06-04,0.0,0,0.0
2021-06-07,0.0,0,0.0
2021-06-08,0.0,0,0.0
2021-06-09,0.0,0,0.0
2021-06-10,0.0,0,0.0
2021-06-11,0.0,0,0.0
2021-06-14,0.0,0,0.0
2021-06-15,0.0,0,0.0
2021-06-16,0.0,0,0.0
2021-06-17,0.0,0,0.0
2021-06-18,0.0,0,0.0
2021-06-21,0.0,0,0.0
2021-06-22,0.0,0,0.0
2021-06-23,0.0,0,0.0
2021-06-24,0.0,0,0.0
2021-06-25,0.0,0,0.0
2021-06-28,0.0,0,0.0
2021-06-29,0.0,0,0.0
2021-06-30,0.0,0,0.0
2021-07-01,0.0,0,0.0
2021-07-02,0.0,0,0.0
2021-07-05,0.0,0,0.0
2021-07-06,0.0,0,0.0
2021-07-07,0.0,0,0.0
2021-07-08,0.0,0,0.0
2021-07-09,0.0,0,0.0
2021-07-12,0.0,0,0.0
2021-07-13,0.0,0,0.0
2021-07-14,0.0,0,0.0
2021-07-15,0.0,0,0.0
2021-07-16,0.0,0,0.0
2021-07-19,0.0,0,0.0
2021-07-20,0.0,0,0.0
2021-07-21,0.0,0,0.0
2021-07-22,0.0,0,0.0
2021-07-23,0.0,0,0.0
2021-07-26,0.0,0,0.0
2021-07-27,0.0,0,0.0
2021-07-28,0.0,0,0.0
2021-07-29,0.0,0,0.0
2021-07-30,0.0,0,0.0
2021-08-02,0.0,0,0.0
2021-08-03,0.0,0,0.0
2021-08-04,0.0,0,0.0
2021-08-05,0.0,0,0.0
2021-08-06,0.0,0,0.0
2021-08-09,0.0,0,0.0
2021-08-10,0.0,0,0.0
2021-08-11,0.0,0,0.0
2021-08-12,0.0,0,0.0
2021-08-13,0.0,0,0.0
2021-08-17,0.0,0,0.0
2021-08-18,0.0,0,0.0
2021-08-19,0.0,0,0.0
2021-08-20,0.0,0,0.0
2021-08-23,0.0,0,0.0
2021-08-24,0.0,0,0.0
2021-08-25,0.0,0,0.0
2021-08-26,0.0,0,0.0
2021-08-27,0.0,0,0.0
2021-08-30,0.0,0,0.0
2021-08-31,99897000.0,1,164830.05
2021-09-01,101304000.0,1,164830.05
2021-09-02,99897000.0,1,164830.05
2021-09-03,100366000.0,1,164830.05
2021-09-06,99428000.0,1,164830.05
2021-09-07,98021000.0,1,164830.05
2021-09-08,99428000.0,1,164830.05
2021-09-09,96614000.0,1,164830.05
2021-09-10,98490000.0,1,164830.05
2021-09-13,99897000.0,1,164830.05
2021-09-14,100835000.0,1,164830.05
2021-09-15,100835000.0,1,164830.05
2021-09-16,97552000.0,1,164830.05
2021-09-17,100366000.0,1,164830.05
2021-09-23,98959000.0,1,164830.05
2021-09-24,97552000.0,1,164830.05
2021-09-27,98021000.0,1,164830.05
2021-09-28,97083000.0,1,164830.05
2021-09-29,93800000.0,1,164830.05
2021-09-30,96408000.0,1,483316.35000000003
2021-10-01,93600000.0,1,483316.35000000003
2021-10-05,91634400.0,1,483316.35000000003
2021-10-06,90324000.0,1,483316.35000000003
2021-10-07,89575200.0,1,483316.35000000003
2021-10-08,87984000.0,1,483316.35000000003
2021-10-12,85644000.0,1,483316.35000000003
2021-10-13,86112000.0,1,483316.35000000003
2021-10-14,87796800.0,1,483316.35000000003
2021-10-15,92102400.0,1,483316.35000000003
2021-10-18,90885600.0,1,483316.35000000003
2021-10-19,91447200.0,1,483316.35000000003
2021-10-20,91634400.0,1,483316.35000000003
2021-10-21,90136800.0,1,483316.35000000003
2021-10-22,92196000.0,1,483316.35000000003
2021-10-25,93600000.0,1,483316.35000000003
2021-10-26,95472000.0,1,483316.35000000003
2021-10-27,95004000.0,1,483316.35000000003
2021-10-28,99684000.0,1,483316.35000000003
2021-10-29,96408000.0,1,483316.35000000003
2021-11-01,99684000.0,1,483316.35000000003
2021-11-02,100620000.0,1,483316.35000000003
2021-11-03,98748000.0,1,483316.35000000003
2021-11-04,99216000.0,1,483316.35000000003
2021-11-05,100152000.0,1,483316.35000000003
2021-11-08,100620000.0,1,483316.35000000003
2021-11-09,102024000.0,1,483316.35000000003
2021-11-10,101556000.0,1,483316.35000000003
2021-11-11,100620000.0,1,483316.35000000003
2021-11-12,99684000.0,1,483316.35000000003
2021-11-15,103896000.0,1,483316.35000000003
2021-11-16,104832000.0,1,483316.35000000003
2021-11-17,103428000.0,1,483316.35000000003
2021-11-18,102960000.0,1,483316.35000000003
2021-11-19,104364000.0,1,483316.35000000003
2021-11-22,111852000.0,1,483316.35000000003
2021-11-23,111384000.0,1,483316.35000000003
2021-11-24,111852000.0,1,483316.35000000003
2021-11-25,109980000.0,1,483316.35000000003
2021-11-26,108108000.0,1,483316.35000000003
2021-11-29,108576000.0,1,483316.35000000003
2021-11-30,106476000.0,1,835063.3500000001
2021-12-01,108811000.0,1,835063.3500000001
2021-12-02,112080000.0,1,835063.3500000001
2021-12-03,110212000.0,1,835063.3500000001
2021-12-06,110679000.0,1,835063.3500000001
2021-12-07,113481000.0,1,835063.3500000001
2021-12-08,112080000.0,1,835063.3500000001
2021-12-09,115349000.0,1,835063.3500000001
2021-12-10,112547000.0,1,835063.3500000001
2021-12-13,113481000.0,1,835063.3500000001
2021-12-14,113014000.0,1,835063.3500000001
2021-12-15,115349000.0,1,835063.3500000001
2021-12-16,115816000.0,1,835063.3500000001
2021-12-17,113948000.0,1,835063.3500000001
2021-12-20,112547000.0,1,835063.3500000001
2021-12-21,116283000.0,1,835063.3500000001
2021-12-22,118618000.0,1,835063.3500000001
2021-12-23,119085000.0,1,835063.3500000001
2021-12-24,119552000.0,1,835063.3500000001
2021-12-27,117684000.0,1,835063.3500000001
2021-12-28,119085000.0,1,835063.3500000001
2021-12-29,118618000.0,1,835063.3500000001
2021-12-30,122354000.0,1,835063.3500000001
2022-01-03,120019000.0,1,835063.3500000001
2022-01-04,120019000.0,1,835063.3500000001
2022-01-05,117217000.0,1,835063.3500000001
2022-01-06,116750000.0,1,835063.3500000001
2022-01-07,118618000.0,1,835063.3500000001
2022-01-10,116283000.0,1,835063.3500000001
2022-01-11,119552000.0,1,835063.3500000001
2022-01-12,120019000.0,1,835063.3500000001
2022-01-13,120953000.0,1,835063.3500000001
2022-01-14,120019000.0,1,835063.3500000001
2022-01-17,118618000.0,1,835063.3500000001
2022-01-18,118151000.0,1,835063.3500000001
2022-01-19,118618000.0,1,835063.3500000001
2022-01-20,116750000.0,1,835063.3500000001
2022-01-21,111146000.0,1,835063.3500000001
2022-01-24,111146000.0,1,835063.3500000001
2022-01-25,110212000.0,1,835063.3500000001
2022-01-26,109745000.0,1,835063.3500000001
2022-01-27,106009000.0,1,835063.3500000001
2022-01-28,112547000.0,1,835063.3500000001
2022-02-03,115816000.0,1,835063.3500000001
2022-02-04,116283000.0,1,835063.3500000001
2022-02-07,114882000.0,1,835063.3500000001
2022-02-08,116750000.0,1,835063.3500000001
2022-02-09,117684000.0,1,835063.3500000001
2022-02-10,120953000.0,1,835063.3500000001
2022-02-11,123288000.0,1,835063.3500000001
2022-02-14,123755000.0,1,835063.3500000001
2022-02-15,118618000.0,1,835063.3500000001
2022-02-16,121887000.0,1,835063.3500000001
2022-02-17,124222000.0,1,835063.3500000001
2022-02-18,122821000.0,1,835063.3500000001
2022-02-21,121420000.0,1,835063.3500000001
2022-02-22,120019000.0,1,835063.3500000001
2022-02-23,120019000.0,1,835063.3500000001
2022-02-24,114415000.0,1,835063.3500000001
2022-02-25,114882000.0,1,835063.3500000001
2022-02-28,115102000.0,1,1215307.5
2022-03-02,116500000.0,1,1215307.5
2022-03-03,120228000.0,1,1215307.5
2022-03-04,116034000.0,1,1215307.5
2022-03-07,111374000.0,1,1215307.5
2022-03-08,109976000.0,1,1215307.5
2022-03-10,111840000.0,1,1215307.5
2022-03-11,109044000.0,1,1215307.5
2022-03-14,108112000.0,1,1215307.5
2022-03-15,104850000.0,1,1215307.5
2022-03-16,108578000.0,1,1215307.5
2022-03-17,115568000.0,1,1215307.5
2022-03-18,115568000.0,1,1215307.5
2022-03-21,113704000.0,1,1215307.5
2022-03-22,115102000.0,1,1215307.5
2022-03-23,115102000.0,1,1215307.5
2022-03-24,112306000.0,1,1215307.5
2022-03-25,109976000.0,1,1215307.5
2022-03-28,109976000.0,1,1215307.5
2022-03-29,111840000.0,1,1215307.5
2022-03-30,112772000.0,1,1215307.5
2022-03-31,109740000.0,1,1577838.9
2022-04-01,107880000.0,1,1577838.9
2022-04-04,108810000.0,1,1577838.9
2022-04-05,108345000.0,1,1577838.9
2022-04-06,105090000.0,1,1577838.9
2022-04-07,105555000.0,1,1577838.9
2022-04-08,104160000.0,1,1577838.9
2022-04-11,103695000.0,1,1577838.9
2022-04-12,103230000.0,1,1577838.9
2022-04-13,105090000.0,1,1577838.9
2022-04-14,102300000.0,1,1577838.9
2022-04-15,100440000.0,1,1577838.9
2022-04-18,101370000.0,1,1577838.9
2022-04-19,104625000.0,1,1577838.9
2022-04-20,104625000.0,1,1577838.9
2022-04-21,105090000.0,1,1577838.9
2022-04-22,102765000.0,1,1577838.9
2022-04-25,100440000.0,1,1577838.9
2022-04-26,103230000.0,1,1577838.9
2022-04-27,100905000.0,1,1577838.9
2022-04-28,101835000.0,1,1577838.9
2022-04-29,104625000.0,1,1577838.9
2022-05-02,102765000.0,1,1577838.9
2022-05-03,102300000.0,1,1577838.9
2022-05-04,101835000.0,1,1577838.9
2022-05-06,99975000.0,1,1577838.9
2022-05-09,99975000.0,1,1577838.9
2022-05-10,102300000.0,1,1577838.9
2022-05-11,102765000.0,1,1577838.9
2022-05-12,101370000.0,1,1577838.9
2022-05-13,104625000.0,1,1577838.9
2022-05-16,102765000.0,1,1577838.9
2022-05-17,104625000.0,1,1577838.9
2022-05-18,105555000.0,1,1577838.9
2022-05-19,103230000.0,1,1577838.9
2022-05-20,104625000.0,1,1577838.9
2022-05-23,105090000.0,1,1577838.9
2022-05-24,100905000.0,1,1577838.9
2022-05-25,100440000.0,1,1577838.9
2022-05-26,95790000.0,1,1577838.9
2022-05-27,98580000.0,1,1577838.9
2022-05-30,99510000.0,1,1577838.9
2022-05-31,100224000.0,1,1908934.5
2022-06-02,99296000.0,1,1908934.5
2022-06-03,99296000.0,1,1908934.5
2022-06-07,96512000.0,1,1908934.5
2022-06-08,98368000.0,1,1908934.5
2022-06-09,97904000.0,1,1908934.5
2022-06-10,96048000.0,1,1908934.5
2022-06-13,91872000.0,1,1908934.5
2022-06-14,91964800.0,1,1908934.5
2022-06-15,90851200.0,1,1908934.5
2022-06-16,90387200.0,1,1908934.5
2022-06-17,89459200.0,1,1908934.5
2022-06-20,87696000.0,1,1908934.5
2022-06-21,88345600.0,1,1908934.5
2022-06-22,85561600.0,1,1908934.5
2022-06-23,83705600.0,1,1908934.5
2022-06-24,85004800.0,1,1908934.5
2022-06-27,88160000.0,1,1908934.5
2022-06-28,88438400.0,1,1908934.5
2022-06-29,87232000.0,1,1908934.5
2022-06-30,84233800.0,2,2187259.4699999997
2022-07-01,80320100.0,2,2187259.4699999997
2022-07-04,80884500.0,2,2187259.4699999997
2022-07-05,85398700.0,2,2187259.4699999997
2022-07-06,83978700.0,2,2187259.4699999997
2022-07-07,84870900.0,2,2187259.4699999997
2022-07-08,85875600.0,2,2187259.4699999997
2022-07-11,84366700.0,2,2187259.4699999997
2022-07-12,82887900.0,2,2187259.4699999997
2022-07-13,84035200.0,2,2187259.4699999997
2022-07-14,88033600.0,2,2187259.4699999997
2022-07-15,92738100.0,2,2187259.4699999997
2022-07-18,93215000.0,2,2187259.4699999997
2022-07-19,98338000.0,2,2187259.4699999997
2022-07-20,100440000.0,2,2187259.4699999997
2022-07-21,99671900.0,2,2187259.4699999997
2022-07-22,100572400.0,2,2187259.4699999997
2022-07-25,100748800.0,2,2187259.4699999997
2022-07-26,99216300.0,2,2187259.4699999997
2022-07-27,100043200.0,2,2187259.4699999997
2022-07-28,99295000.0,2,2187259.4699999997
2022-07-29,97836100.0,2,2187259.4699999997
2022-08-01,98935700.0,2,2187259.4699999997
2022-08-02,99304700.0,2,2187259.4699999997
2022-08-03,103295700.0,2,2187259.4699999997
2022-08-04,105353700.0,2,2187259.4699999997
2022-08-05,113166700.0,2,2187259.4699999997
2022-08-08,112265700.0,2,2187259.4699999997
2022-08-09,114591300.0,2,2187259.4699999997
2022-08-10,112534200.0,2,2187259.4699999997
2022-08-11,113169900.0,2,2187259.4699999997
2022-08-12,109994700.0,2,2187259.4699999997
2022-08-16,114273700.0,2,2187259.4699999997
2022-08-17,114223700.0,2,2187259.4699999997
2022-08-18,115515900.0,2,2187259.4699999997
2022-08-19,112664800.0,2,2187259.4699999997
2022-08-22,110639200.0,2,2187259.4699999997
2022-08-23,108193200.0,2,2187259.4699999997
2022-08-24,108948800.0,2,2187259.4699999997
2022-08-25,110247500.0,2,2187259.4699999997
2022-08-26,108064500.0,2,2187259.4699999997
2022-08-29,105390700.0,2,2187259.4699999997
2022-08-30,106949600.0,2,2187259.4699999997
2022-08-31,111419280.0,2,2555305.3019999997
2022-09-01,109560140.0,2,2555305.3019999997
2022-09-02,108929500.0,2,2555305.3019999997
2022-09-05,108357360.0,2,2555305.3019999997
2022-09-06,109319710.0,2,2555305.3019999997
2022-09-07,107118585.0,2,2555305.3019999997
2022-09-08,106344595.0,2,2555305.3019999997
2022-09-13,110466575.0,2,2555305.3019999997
2022-09-14,108860725.0,2,2555305.3019999997
2022-09-15,110210700.0,2,2555305.3019999997
2022-09-16,108581715.0,2,2555305.3019999997
2022-09-19,106663445.0,2,2555305.3019999997
2022-09-20,105825155.0,2,2555305.3019999997
2022-09-21,106543860.0,2,2555305.3019999997
2022-09-22,106921840.0,2,2555305.3019999997
2022-09-23,103800790.0,2,2555305.3019999997
2022-09-26,99677550.0,2,2555305.3019999997
2022-09-27,99385050.0,2,2555305.3019999997
2022-09-28,95599950.0,2,2555305.3019999997
2022-09-29,96195225.0,2,2555305.3019999997
2022-09-30,97301775.0,2,2876795.4269999997
2022-10-04,99555395.0,2,2876795.4269999997
2022-10-05,100120975.0,2,2876795.4269999997
2022-10-06,100729625.0,2,2876795.4269999997
2022-10-07,101930245.0,2,2876795.4269999997
2022-10-11,99199660.0,2,2876795.4269999997
2022-10-12,101367645.0,2,2876795.4269999997
2022-10-13,100628800.0,2,2876795.4269999997
2022-10-14,101419920.0,2,2876795.4269999997
2022-10-17,101134390.0,2,2876795.4269999997
2022-10-18,103245870.0,2,2876795.4269999997
2022-10-19,100944205.0,2,2876795.4269999997
2022-10-20,99859840.0,2,2876795.4269999997
2022-10-21,99485190.0,2,2876795.4269999997
2022-10-24,100465750.0,2,2876795.4269999997
2022-10-25,101900370.0,2,2876795.4269999997
2022-10-26,103949865.0,2,2876795.4269999997
2022-10-27,103813950.0,2,2876795.4269999997
2022-10-28,101713430.0,2,2876795.4269999997
2022-10-31,102556140.0,2,3215524.6859999998
2022-11-01,103611570.0,2,3215524.6859999998
2022-11-02,103153090.0,2,3215524.6859999998
2022-11-03,102400425.0,2,3215524.6859999998
2022-11-04,103464520.0,2,3215524.6859999998
2022-11-07,105742620.0,2,3215524.6859999998
2022-11-08,106694240.0,2,3215524.6859999998
2022-11-09,108247100.0,2,3215524.6859999998
2022-11-10,108496530.0,2,3215524.6859999998
2022-11-11,112470250.0,2,3215524.6859999998
2022-11-14,110443010.0,2,3215524.6859999998
2022-11-15,107762710.0,2,3215524.6859999998
2022-11-16,108842620.0,2,3215524.6859999998
2022-11-17,106175190.0,2,3215524.6859999998
2022-11-18,105986330.0,2,3215524.6859999998
2022-11-21,104372900.0,2,3215524.6859999998
2022-11-22,104625190.0,2,3215524.6859999998
2022-11-23,105040430.0,2,3215524.6859999998
2022-11-24,106302050.0,2,3215524.6859999998
2022-11-25,105186050.0,2,3215524.6859999998
2022-11-28,103427000.0,2,3215524.6859999998
2022-11-29,103902810.0,2,3215524.6859999998
2022-11-30,104075780.0,2,3559334.1135
2022-12-01,104415880.0,2,3559334.1135
2022-12-02,102492800.0,2,3559334.1135
2022-12-05,101732520.0,2,3559334.1135
2022-12-06,101261190.0,2,3559334.1135
2022-12-07,102123160.0,2,3559334.1135
2022-12-08,101538260.0,2,3559334.1135
2022-12-09,101881410.0,2,3559334.1135
2022-12-12,101636610.0,2,3559334.1135
2022-12-13,102371010.0,2,3559334.1135
2022-12-14,102326860.0,2,3559334.1135
2022-12-15,100981070.0,2,3559334.1135
2022-12-16,99512880.0,2,3559334.1135
2022-12-19,99042160.0,2,3559334.1135
2022-12-20,97985320.0,2,3559334.1135
2022-12-21,97696980.0,2,3559334.1135
2022-12-22,98326640.0,2,3559334.1135
2022-12-23,96003480.0,2,3559334.1135
2022-12-26,94675960.0,2,3559334.1135
2022-12-27,95723360.0,2,3559334.1135
2022-12-28,93749740.0,2,3559334.1135
2022-12-29,92299820.0,2,3559334.1135
2023-01-02,90790530.0,2,3559334.1135
2023-01-03,90153260.0,2,3559334.1135
2023-01-04,94819680.0,2,3559334.1135
2023-01-05,94855000.0,2,3559334.1135
2023-01-06,97361760.0,2,3559334.1135
2023-01-09,100131590.0,2,3559334.1135
2023-01-10,100542330.0,2,3559334.1135
2023-01-11,100141640.0,2,3559334.1135
2023-01-12,99416680.0,2,3559334.1135
2023-01-13,99005330.0,2,3559334.1135
2023-01-16,98699940.0,2,3559334.1135
2023-01-17,97984420.0,2,3559334.1135
2023-01-18,97067030.0,2,3559334.1135
2023-01-19,97207090.0,2,3559334.1135
2023-01-20,99225470.0,2,3559334.1135
2023-01-25,101289220.0,2,3559334.1135
2023-01-26,102730310.0,2,3559334.1135
2023-01-27,102345450.0,2,3559334.1135
2023-01-30,101751110.0,2,3559334.1135
2023-01-31,100134460.0,1,3890050.923
2023-02-01,97633940.0,1,3890050.923
2023-02-02,99452500.0,1,3890050.923
2023-02-03,99338840.0,1,3890050.923
2023-02-06,98884200.0,1,3890050.923
2023-02-07,100020800.0,1,3890050.923
2023-02-08,99566160.0,1,3890050.923
2023-02-09,98656880.0,1,3890050.923
2023-02-10,98997860.0,1,3890050.923
2023-02-13,97974920.0,1,3890050.923
2023-02-14,97292960.0,1,3890050.923
2023-02-15,97406620.0,1,3890050.923
2023-02-16,94678780.0,1,3890050.923
2023-02-17,94337800.0,1,3890050.923
2023-02-20,93883160.0,1,3890050.923
2023-02-21,95133420.0,1,3890050.923
2023-02-22,94906100.0,1,3890050.923
2023-02-23,94337800.0,1,3890050.923
2023-02-24,94337800.0,1,3890050.923
2023-02-27,94110480.0,1,3890050.923
2023-02-28,93953160.0,1,4200355.929
2023-03-02,93158870.0,1,4200355.929
2023-03-03,93158870.0,1,4200355.929
2023-03-06,92024170.0,1,4200355.929
2023-03-07,92931930.0,1,4200355.929
2023-03-08,90662530.0,1,4200355.929
2023-03-09,91002940.0,1,4200355.929
2023-03-10,87825780.0,1,4200355.929
2023-03-13,87371900.0,1,4200355.929
2023-03-14,82833100.0,1,4200355.929
2023-03-15,84762090.0,1,4200355.929
2023-03-16,83740860.0,1,4200355.929
2023-03-17,83740860.0,1,4200355.929
2023-03-20,82719630.0,1,4200355.929
2023-03-21,81925340.0,1,4200355.929
2023-03-22,80109820.0,1,4200355.929
2023-03-23,79655940.0,1,4200355.929
2023-03-24,80336760.0,1,4200355.929
2023-03-27,79655940.0,1,4200355.929
2023-03-28,80790640.0,1,4200355.929
2023-03-29,81925340.0,1,4200355.929
2023-03-30,82946570.0,1,4200355.929
2023-03-31,81335040.0,1,4468986.653999999
2023-04-03,82241280.0,1,4468986.653999999
2023-04-04,84506880.0,1,4468986.653999999
2023-04-05,85299840.0,1,4468986.653999999
2023-04-06,83147520.0,1,4468986.653999999
2023-04-07,83147520.0,1,4468986.653999999
2023-04-10,80768640.0,1,4468986.653999999
2023-04-11,80428800.0,1,4468986.653999999
2023-04-12,80655360.0,1,4468986.653999999
2023-04-13,82694400.0,1,4468986.653999999
2023-04-14,83713920.0,1,4468986.653999999
2023-04-17,86092800.0,1,4468986.653999999
2023-04-18,85526400.0,1,4468986.653999999
2023-04-19,84733440.0,1,4468986.653999999
2023-04-20,83034240.0,1,4468986.653999999
2023-04-21,80655360.0,1,4468986.653999999
2023-04-24,79749120.0,1,4468986.653999999
2023-04-25,79522560.0,1,4468986.653999999
2023-04-26,76917120.0,1,4468986.653999999
2023-04-27,76803840.0,1,4468986.653999999
2023-04-28,78389760.0,1,4468986.653999999
2023-05-02,79749120.0,1,4468986.653999999
2023-05-03,80202240.0,1,4468986.653999999
2023-05-04,80202240.0,1,4468986.653999999
2023-05-08,81674880.0,1,4468986.653999999
2023-05-09,84506880.0,1,4468986.653999999
2023-05-10,88811520.0,1,4468986.653999999
2023-05-11,87905280.0,1,4468986.653999999
2023-05-12,88358400.0,1,4468986.653999999
2023-05-15,85866240.0,1,4468986.653999999
2023-05-16,96174720.0,1,4468986.653999999
2023-05-17,93909120.0,1,4468986.653999999
2023-05-18,92889600.0,1,4468986.653999999
2023-05-19,98780160.0,1,4468986.653999999
2023-05-22,98553600.0,1,4468986.653999999
2023-05-23,98213760.0,1,4468986.653999999
2023-05-24,100479360.0,1,4468986.653999999
2023-05-25,98100480.0,1,4468986.653999999
2023-05-26,96288000.0,1,4468986.653999999
2023-05-30,97080960.0,1,4468986.653999999
2023-05-31,97596670.0,1,4791326.215499999
2023-06-01,96352680.0,1,4791326.215499999
2023-06-02,99066840.0,1,4791326.215499999
2023-06-05,98953750.0,1,4791326.215499999
2023-06-07,98953750.0,1,4791326.215499999
2023-06-08,99066840.0,1,4791326.215499999
2023-06-09,97822850.0,1,4791326.215499999
2023-06-12,96126500.0,1,4791326.215499999
2023-06-13,96691950.0,1,4791326.215499999
2023-06-14,94430150.0,1,4791326.215499999
2023-06-15,94656330.0,1,4791326.215499999
2023-06-16,102120270.0,1,4791326.215499999
2023-06-19,102459540.0,1,4791326.215499999
2023-06-20,105512970.0,1,4791326.215499999
2023-06-21,104721340.0,1,4791326.215499999
2023-06-22,103929710.0,1,4791326.215499999
2023-06-23,101667910.0,1,4791326.215499999
2023-06-26,100537010.0,1,4791326.215499999
2023-06-27,101215550.0,1,4791326.215499999
2023-06-28,101441730.0,1,4791326.215499999
2023-06-29,99066840.0,1,4791326.215499999
2023-06-30,99353425.0,1,5119466.046749999
2023-07-03,101746230.0,1,5119466.046749999
2023-07-04,100601845.0,1,5119466.046749999
2023-07-05,98625180.0,1,5119466.046749999
2023-07-06,96960620.0,1,5119466.046749999
2023-07-07,94463780.0,1,5119466.046749999
2023-07-10,96232375.0,1,5119466.046749999
2023-07-11,97064655.0,1,5119466.046749999
2023-07-12,95087990.0,1,5119466.046749999
2023-07-13,94463780.0,1,5119466.046749999
2023-07-14,93735535.0,1,5119466.046749999
2023-07-17,93631500.0,1,5119466.046749999
2023-07-18,90718520.0,1,5119466.046749999
2023-07-19,89470100.0,1,5119466.046749999
2023-07-20,91134660.0,1,5119466.046749999
2023-07-21,88845890.0,1,5119466.046749999
2023-07-24,88221680.0,1,5119466.046749999
2023-07-25,85204665.0,1,5119466.046749999
2023-07-26,80106950.0,1,5119466.046749999
2023-07-27,84164315.0,1,5119466.046749999
2023-07-28,86245015.0,1,5119466.046749999
2023-07-31,86667550.0,2,5405801.725499999
2023-08-01,88022700.0,2,5405801.725499999
2023-08-02,86377440.0,2,5405801.725499999
2023-08-03,84748150.0,2,5405801.725499999
2023-08-04,84973850.0,2,5405801.725499999
2023-08-07,84680250.0,2,5405801.725499999
2023-08-08,81944460.0,2,5405801.725499999
2023-08-09,83735040.0,2,5405801.725499999
2023-08-10,83160320.0,2,5405801.725499999
2023-08-11,82988560.0,2,5405801.725499999
2023-08-14,83054980.0,2,5405801.725499999
2023-08-16,80243780.0,2,5405801.725499999
2023-08-17,80503430.0,2,5405801.725499999
2023-08-18,81634890.0,2,5405801.725499999
2023-08-21,81053190.0,2,5405801.725499999
2023-08-22,80184870.0,2,5405801.725499999
2023-08-23,80768580.0,2,5405801.725499999
2023-08-24,81887560.0,2,5405801.725499999
2023-08-25,80249280.0,2,5405801.725499999
2023-08-28,82104270.0,2,5405801.725499999
2023-08-29,83275180.0,2,5405801.725499999
2023-08-30,83513360.0,2,5405801.725499999
2023-08-31,83246000.0,1,5680783.300499999
2023-09-01,85113200.0,1,5680783.300499999
